source_file,source_line,date,category,trial,shape,verdict,delta,note
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6843,2026-07-05,rowop,MK_DROW_N128 fused Drow/dOatt probe,nano;small,NO-GO,nano +44.51us 0/24; small +61.31us 0/24,correctness clean; decisively rejected
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6862,2026-07-05,gemm-fwd,MK_QKROPE_N128 fused qkv probe,nano;small,NO-GO,nano +34.34us 0/24; small +25.01us 1/24,correctness clean; rejected
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6883,2026-07-05,lm-head,nano head-dX n128 split-K target48 (d3276f1),nano,PROMOTED,-4.04/-4.19us 14/16 30/32; default-vs-old -4.87us 27/32,small stays no-atomic n128 route
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6903,2026-07-05,measurement,profile+scoreboard at d3276f1,nano;small,MEASUREMENT,nano 921.0 vs 637.1 (1.45x); small 3454.7 vs 1915.5 (1.80x),scoreboard noisier than paired A/B
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6923,2026-07-05,gemm-dx,MK_DX_N128_SPLIT nano dX split-K probe,nano,NO-GO,t48 +110.69; t64 +160.30; t96 +187.81; t128 +183.49 all 0/16,timing window contaminated by co-tenant; treated as no-promote evidence
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6943,2026-07-05,measurement,QA 12:4x parity guard clean,small;nano,MEASUREMENT,small 3488.4; nano 899.8,read delayed by stale build lock
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6945,2026-07-05,attention,current-head chunk resweep (53f8233),nano;small,NEUTRAL,nano 1/1 +29.32 1/2 +33.26; small 2/1 +63.72 2/2 +63.90 1/2 +20.32,no default change
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6958,2026-07-05,scheduling,current-head cold-cap resweep (e5b5a9f),nano;small,NEUTRAL,all order-biased/neutral; cap16 -6.70 refuted by reverse +8.02,keep defaults
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6970,2026-07-05,gemm-dw,current-head dW-target resweep (992a6a7),nano;small,NEUTRAL,nano t32 +4.06 t96 +24.26; small t128 +60.94 t160 +62.88,keep K1024->96 else 64
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6983,2026-07-05,scheduling,current-head MK_CLAIM resweep (906f272),nano;small,NEUTRAL,nano claim96/112 +56us; small claim96 +267.50 claim192 +102.34,keep MK_CLAIM=132
results/AGENT-COORDINATION-ARCHIVE-20260707.md,6994,2026-07-05,gemm-dx,m64n128 NN/dX route inspection (1241fdd),small,CLOSED-BY-ANALYSIS,hot NN/dX rows already default n128 (flags 4224; 32 tiles); MIN=64 would fall back to m64n64 (+54/+66 prior),keep MK_WGMMA_N128_NN=1 MIN=32; no timing rerun
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7008,2026-07-05,ce,MK_CE_IGNORE_SKIP re-probe on current head,nano;small;s1024,NO-GO,nano +3.02; s1024 +8.91; small -18.72 initial then default-vs-old repeat +19.39us 34/320,order repeat refuted; source reverted
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7034,2026-07-05,fusion,MK_SSQ_FUSE default recheck,nano;small;s1024,NEUTRAL,s1024 pure order artifact -11.81 then +12.48; combined +1.97 191/400,keep MK_SSQ_FUSE=1 default-on
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7056,2026-07-05,rowop,small SwiGLU sigmoid cache MK_SWIGLU_CACHE_SIG (674d0ad),small,PROMOTED,cache-control combined -13.44us 264/320; default-vs-old combined -8.37us 279/400,worst grad rel 0.025832 under 0.03 gate
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7070,2026-07-05,measurement,post-swcache profile/score,small,MEASUREMENT,score 3509.7 vs 1897.8 (1.85x); profile 3505.6; DKV 414.3; MLP dX 381.4; SWIGLU_BWD_2W 213.8,
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7078,2026-07-05,measurement,QA 14:1x soak clean + stale FileLock warning,small;nano,MEASUREMENT,small 3488.4; nano 899.8,SIGKILLed build left torch FileLock wedging builds ~1h
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7082,2026-07-05,executor,QA 15:2x ws-vs-df rotation,small;nano,MEASUREMENT,ws still +8-9% (3807/976 vs 3500/898),register-tax delta stable across op evolution; ws stays non-default
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7085,2026-07-05,measurement,QA 16:2x df racecheck clean,small;nano,MEASUREMENT,small 3506; nano 896,plateau stable; racecheck covers epilogue work
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7097,2026-07-05,measurement,operator-gap matrix first rows,nano;small,MEASUREMENT,nano 907.6/585.3 = 1.55x; small 3463.9/1765.5 = 1.96x; calib joins 99.5%/99.7%,co-tenants appeared; contaminated rows to be re-run clean
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7110,2026-07-05,rowop,Drow zero-fill skip exact gate H256/L4/D64 S256+S512 (06f3101),s256;nano,PROMOTED,S256 +7.89/+1.82 zero-minus-skip; nano +0.93/+2.16,broadening rejected: small prefers fill by 13.74/7.47; s1024 order-mixed
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7131,2026-07-05,measurement,short profile post drow-zeroskip,s256;nano,MEASUREMENT,S256 794.4 (ATTN_DQ 67.8 RMS dx 64.2); nano 886.9 (fwd 74.6 dq 65.7),
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7144,2026-07-05,rowop,MK_RMS_DX_H256 exact H256/S512+S1024 promotion,nano;s1024,PROMOTED,nano old-minus-new +2.42/+6.40; s1024 +15.28/+5.89,S256 rejected as mixed; S8192 already promoted
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7158,2026-07-05,measurement,OPERATOR_GAP_ROADMAP program complete; clean-window scoreboard,all,MEASUREMENT,s128 1.72x; s256 1.47x; nano 1.57x; s1024 1.55x; s2048 1.82x; s3072 1.97x; s4096 2.09x; s8192 2.30x; deep 1.51x; small 1.96x,gemm_dx worst bucket 3.8-8.3x; gemm_fwd ~3.5x; attention bwd wins <=s1024 loses 2.1x at s8192 (2090us wait); baseline pays 70-220us zero+AccumulateGrad
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7175,2026-07-05,gemm-dx,GEMM-B probe round 1 (K-rings; wave packing; n64-shareB),s4096;s8192,REFUTED,deep SW128 K-rings S8 only +3-7% over S2; MK_WGMMA_N128=0 loses (lm_head fwd 596 vs 440us; step +423us),wave-packing law: dX cost per-wave-constant; no in-model tax; lm_head deficit = per-tile dispatch at tiny K tiles
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7190,2026-07-05,gemm-fwd,GEMM-B round 2 FAT 128x128 tiles,s8192,LAW,s8192 lm_head fwd -15-25%; gu fwd -38%; dX-head -34% (296TF); sub-wave shapes +15-19% loss,fat tiles win iff (M/128)*(N/128)>=~132; promotion spec handed off
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7201,2026-07-05,attention,FA4-B STSM (stmatrix) P/dS staging probe,multi,REFUTED,fwd -0.1..-2.3%; dKV neutral; dQ -9..-16.7% worse at long S,register-lifetime law 4th confirmation; n128 KV-widening promoted to first FA4-B probe
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7209,2026-07-05,attention-fwd,FA4-B round 2: 128-wide KV-stage fwd probe,all-S,VALIDATED-PARKED,+11-19% standalone every S; REG:165 STACK:0,wins by removing per-stage fence+sync+wait; INTER descriptors work unchanged; port spec handed off
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7221,2026-07-05,attention-dq,FA4-B round 3: dQ 128-wide KV stages,all-S,REFUTED,-3.6..-5.1% all S; REG:224 at ceiling vs 140 w64,160-acc working set eats boundary win as ILP loss; fwd w128 reconfirmed +11.7..+18.8%
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7229,2026-07-05,attention-dkv,FA4-B round 4: dKV 128-wide + widening family law,all-S,LAW,dkv +1.4..+6.7% REG:223 optional; fwd +11-19% promote; dq -4..-5% closed,widening pays boundary dividend iff live accs stay under register ceiling
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7240,2026-07-05,attention-fwd,FA4-C round 1 D=128 fwd wgmma probe + qwen4b-l2 row,qwen4b-l1;qwen4b-l2,VALIDATED-PARKED,78.4us vs 1753.6us in-model WMMA fallback (~20x); worth ~1.6ms/step; l2 gap 4.09x (35.3/8.6ms),V=152K sink starvation structural not L=1 artifact; report at 12 shapes
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7251,2026-07-06,attention,FA4-C round 2 complete D=128 standalone trio,qwen4b-l1,VALIDATED-PARKED,trio ~375us/layer vs ~2.9ms WMMA on-path; worth ~2.4ms/step; REG 143/172/200 zero-spill,arg contracts match D64 WG ops; route flip small; flash gap 2.2-3x stays open
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7262,2026-07-06,gemm-dx,GEMM-A round 2 ncu stall decomposition nvjet vs probe,8192x256x8192,LAW,traffic/tile-reuse NOT the gap; whole 2.4x = streaming rate; barrier stall 39.6% vs nvjet long-scoreboard 55%,retro-explains deep-ring refutation; next probe = barrier-free mbarrier ring
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7274,2026-07-06,attention,D=128 WGMMA attention default-on D128 S%64==0,qwen4b-l1,PROMOTED,+2081.5/+1874.8us saved 12/12 (11043.2 vs 13124.7),profiler high-smem footgun found+fixed; next lane vocab/head GEMMs
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7289,2026-07-06,qwen,no-residual NT bf16 m64n256 direct route wgu/wqkv,qwen4b-l1,PROMOTED,+228.9/+174.5us 16/16; WGU hop down to 325.1us,bit14 dispatch bug caught and fixed during probe
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7303,2026-07-06,gemm-dx,GEMM round 3 barrier-free mbarrier ring,dX family,VALIDATED-PARKED,-20..-27% at every BW-bound dX shape; s8192 dX-head 392TF; nvjet gap 3.0x->1.3x composed with fat tile,promotion spec in round doc; PTX noinc/asm-operand traps documented
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7320,2026-07-06,gemm-dx,round-3 addendum: gmma wait-distance W1 + nvjet SASS anatomy,dX,REFUTED,S4W1 loses on dX; S6 noise,nvjet long-scoreboard 55% = parked NANOSLEEP; portable core = barrier discipline not TMA/clusters/SETMAXREG
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7332,2026-07-06,gemm-dx,GEMM round 4 TMA-fed ring; mechanism ladder mined,s8192,LAW,TMA +3.5..7.1% vs same-depth ring; ladder 187.9->87.3us (393TF); residual 1.30x = dedicated producer warp (regime-blocked),ring first; TMA optional (same perf; 2 fewer stages; 64KB smem back)
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7375,2026-07-06,qwen,residual NT bf16 n256 route wo/wd + bit13 SSQ,qwen4b-l1,PROMOTED,+276.1/+248.5us 16/16; wd 287.1 wo 155.9; profile 10850.8,permanent NT n256 residual/ssq test cases added
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7390,2026-07-06,gemm-dx,direct mbarrier feed-ring port onto current op bodies,nano;small,NO-GO,generic m64n64: nano -15.2us regress 0/20; n128: small -51.0us 1/24,correctness clean; keep ring as rewrite spec not bolt-on to warpgroup_wait helpers
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7402,2026-07-06,attention-dq,dq D=128 topology cross-time: row-split vs redundant-S,qwen;s4096,VALIDATED-PARKED,row-split -16.7% at qwen shape (116.7 vs 136.2us) growing to -40% at S4096,free-redundancy holds only with pipe slack; in-model A/B recommended
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7414,2026-07-06,attention,D=128 mbarrier rings on WG128 trio + absorption predictor,qwen,VALIDATED-PARKED,fwd ring +11.9..16.8% at S2/113KB (fits 120KB); dq/dkv +5..9% only at S3 (145-161KB),fwd recommended; dq/dkv couple to bigger carveout; early-issue restructure required at S2
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7434,2026-07-06,attention-dq,D=128 dQ row-split route exact qwen4b-l1,qwen4b-l1,PROMOTED,+32.54/+35.79us old-minus-default 50/64 both orders; dQ span 317.6->186.0; total 10853.2->10792.8,148KB carveout; MK_ATTN_D128_DQ_RS override
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7451,2026-07-06,attention-fwd,D=128 forward mbarrier K/V ring exact qwen4b-l1,qwen4b-l1,PROMOTED,+38.13/+31.73us 58/64 52/64; fwd span 225.4->131.5; total 10842.3->10770.4,composes with dQ row-split; same 148KB carveout
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7471,2026-07-06,attention,FA4 D=128 bwd anatomy + split-wait round,qwen-D128,VALIDATED-PARKED,dq split-wait +1.4..5.1% on S2 ring REG:176 kept; dkv variant spills at 224 cap reverted,.tnspB on swizzled TMA refutes TMA-vs-dual-major conflict; cp.reduce bulk drain spec queued
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7487,2026-07-06,attention-dq,D=128 dQ mbarrier/split-wait in-model,qwen4b-l1,NO-GO,default-minus-mbar -0.82/-11.39us 31/64 22/64; dQ span 201.9->198.6; total worsened,reverted; next lane S^T/register-A feed or cp.reduce epilogue
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7499,2026-07-06,attention-dq,register-A dS feed for dQ standalone (attn_dq_d128_rf),qwen;s8192,VALIDATED-PARKED,+3.7% at qwen S1024 to +7.6% at S8192; REG:168 below smem path; dS tile dead (+16KB smem),orthogonal to ring; cp.reduce epilogue parity-blocked pending unit probe
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7512,2026-07-06,itax-dag,qwen direct-store dW fill elision,qwen4b-l1,PROMOTED,+523.90/+514.19us 48/48; n_instr 51->46; profile best 10270.6,keeps fills for grad:emb/norm/split-K; next lane head-dX/lm-head quality
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7532,2026-07-06,attention-dq,D=128 dQ register-A dS feed in-model port,qwen4b-l1,NO-GO,old-minus-new -6.40/-14.08us; 30/64 23/64,standalone win absorbed post row-split/direct-store; revisit only in full S^T/TMA rewrite
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7544,2026-07-06,architecture,cluster-launch-incompatible-with-cooperative assumption,all,REFUTED,cudaLaunchKernelEx composes clusterDim + cooperative (cudaSuccess; DSMEM ok; grid.sync ok),unblocks B-multicast / DSMEM epilogues / tile-pairing
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7555,2026-07-06,architecture,cluster residency/latency gate,all,MEASUREMENT,132 blocks/66 clusters all co-resident; 132/132 SMs; launch 18.0 vs 18.5us,gate fully cleared; B-multicast now top open GEMM lane
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7562,2026-07-06,qwen,n256 3-stage operand ring bit25 (stage3),qwen4b-l1,PROMOTED,+424.24/+387.22us 32/32; total 10815.7->10434.9; lm-head fwd 2756.3->2574.6,148KB page requested when enabled
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7582,2026-07-06,scheduling,post-stage3 MK_COLD_CAP resweep,qwen4b-l1,NO-GO,cap0-vs-cap96 +7.26 then -9.07 by order; overall -3.14 47/96,keep qwen default_cold_cap=0
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7589,2026-07-06,architecture,cooperative cluster launch opt-in MK_CLUSTER_X,qwen4b-l1,SCAFFOLD,launch-only A/B neutral: -7.73 then +1.97; overall -2.69us 31/64,substrate cleared with no tax; real win needs paired-M claiming + multicast/DSMEM body
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7607,2026-07-06,qwen,n256 N-major tile order bit26,qwen4b-l1,PROMOTED,+39.87/+29.97; overall +35.36us 64/96; lm-head fwd 2558.7->2514.7,prerequisite ordering for cluster B-multicast; df2 treats bit26 as non-row-linear
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7624,2026-07-06,architecture,direct DSMEM-fed GMMA probe,probe,NO-GO,rank1 remote-B GMMA max err 3.25e+01 (output zeros); DSMEM scalar reads PASS,14-bit GMMA shared descriptor cannot carry cluster-rank bits; use TMA multicast instead
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7638,2026-07-06,architecture,TMA multicast + local GMMA minimal paired-M harness,probe,VALIDATED-PARKED,both ranks max err 3.8e-06; wait_ok=1; ctaMask=0x3,production body should multicast B into local smem and keep GMMA descriptors local
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7651,2026-07-06,architecture,production-shaped n256 paired-M TMA multicast,qwen-shaped,NO-GO,K2560 cpasync 44.07 vs tma-sync 80.61 vs tma-nosync 46.72us; reversed check confirms,do not wire n256 body into cluster-paired multicast without producer warp/different ring
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7667,2026-07-06,itax-dag,sparse embedding-gradient clearing OP_EMBED_ZERO_ROWS,qwen4b-l1,PROMOTED,+259.01/+234.91us 32/32; profile 10159.6; EMBED_ZERO_ROWS 42.2us off-path,n256 scheduler follow-ups rejected (headdx nmajor mask order-mixed; MK_CLAIM 64/32/16 -3.4..-17.8ms)
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7692,2026-07-06,rowop,qwen H2560 RMS dX R4,qwen4b-l1,NO-GO,default-minus-R4 -22.70/-25.10us; 5/32 R4 wins each order,parity clean; keep two-row RMS dX body
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7702,2026-07-06,lm-head,qwen head-dX n256 split-K,qwen4b-l1,NO-GO,default-minus-split sk2 -34.90/-16.67; sk3 -60.80/-31.66; sk4 -78.19/-29.44,probe reverted; needs different accumulation strategy
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7716,2026-07-06,rowop,qwen combined RMS backward (split off),qwen4b-l1,NO-GO,+11.04/+14.72 default-first but -50.11/-31.36 reverse,order-biased; keep split so cold dW stays off dX path
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7727,2026-07-06,ce,qwen CE fwd/bwd local fusion OP_CE_FWD_BWD,qwen4b-l1,NO-GO,-109.87 default-first then +29.12 reverse; fused span 327.1 vs 34.7+296.4,hop removal too small without downstream dataflow change; reverted
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7742,2026-07-06,scheduling,qwen D=128 attention claim1 batching,qwen4b-l1,PROMOTED,+37.30/+35.07us 31/32 30/32; default-vs-old +36.46/+33.90 26/32,claims 2/4/2 -> 1/1/1; scheduler-only change
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7762,2026-07-06,scheduling,qwen D=128 DQ-before-DKV emission order,qwen4b-l1,NO-GO,-0.86/+1.70 then +9.55/+7.04 reverse,too small/order-weak; keep dKV-then-dQ
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7776,2026-07-06,scheduling,qwen all-hot post-claim1,qwen4b-l1,NO-GO,default-minus-allhot -18.05/-16.10; allhot wins 9/32 8/32,keep hot/cold criticality
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7788,2026-07-06,rowop,qwen SwiGLU cached-sigmoid + 2W backward,qwen4b-l1,PROMOTED,+302.45/+314.83us 32/32; forced-old loses 304.50/313.41 0/32; profile 9865.4,SWIGLU_BWD_2W 119.4us on path
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7807,2026-07-06,rowop,qwen SwiGLU refined to 2W-only (cache off),qwen4b-l1,FLIP-PROMOTED,2W-only beats cached+2W +95.54/+94.21; cache-only loses 251/281; final default-vs-old 399.79/386.42; profile 9735.6,refines same-day cached+2W promotion
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7844,2026-07-06,measurement,n256 dead-code compile-gate claim withdrawn; STACK not a runtime proxy,small,WITHDRAWN,06f3101 STACK32 3472.0 -> 1cb68c8 STACK176 3662.4; n256-off STACK80 3735.6 slowest,cross-binary sensitivity +-70..130us; certify fixes by runtime A/B not STACK/res-usage
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7867,2026-07-06,measurement,layout-lottery probe resolves regression ambiguity,small,LAW,06f3101 + fat never-executed clone = 3458.9us STACK unchanged 32 vs clean 3472.0,dead code volume free when hot dispatch untouched; +190us tracks dispatch-caller codegen shape
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7884,2026-07-06,measurement,ncu mechanism: small regression = executed spill traffic,small,LAW,local LD 0 -> 5301142 sectors (+~170MB/step); stores 7.9M->13.5M; trampoline probe neutral,certifying metric = l1tex local_op_ld.sum==0 at small + runtime
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7903,2026-07-06,measurement,spill localized to scheduler claim loop (lineinfo+SourceCounters),small,MEASUREMENT,~15M of 16M local sectors at megakernel.cu:351-424,prime suspect = D=128 attention ops inlined without __noinline__; fix probe building
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7932,2026-07-06,executor,LANDED 6b78314 noinline d128 attention ops,small;qwen4b-l1,PROMOTED,small 3660.4->3557.7us (STACK 176->128); qwen neutral (9890/9955/9984 within band),~85us residual window tax open; tests green
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7945,2026-07-06,gemm-dw,splitK-direct dW epilogue probe,small,NO-GO,patched 3595.87 vs clean 3568.94; local-ld unchanged (4.11M sectors),initial win was vs stale control; reverted
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7966,2026-07-06,executor,generic m64n64 WGMMA noinline probe,small,NO-GO,3607.60 vs clean 3568.94 (STACK 160 vs 128),do not promote broad wrapper noinline; split narrower leaf if revisiting
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7976,2026-07-06,executor,df iclk timestamp compile-out probe,small,NO-GO,3592.35 vs clean 3568.94; resource usage unchanged,keep iclk instrumentation
results/AGENT-COORDINATION-ARCHIVE-20260707.md,7984,2026-07-06,scheduling,claim-size recheck on clean 6b78314,multi,NEUTRAL,claim264 small 3534.53 vs 3568.46 but nano 939.38->951.63; deep 2402->2440; s256/s1024 regress,keep MK_CLAIM=132; retunes must be shape-gated
